iter	Passed	Remaining
1477	9095	9365
1478	9098	9357
1479	9103	9349
1480	9107	9340
1481	9111	9332
1482	9115	9324
1483	9119	9315
1484	9123	9308
1485	9127	9299
1486	9132	9291
1487	9136	9283
1488	9140	9275
1489	9144	9267
1490	9149	9259
1491	9153	9251
1492	9157	9243
1493	9161	9235
1494	9165	9226
1495	9169	9218
1496	9173	9210
1497	9177	9202
1498	9181	9193
1499	9184	9184
1500	9188	9176
1501	9192	9168
1502	9196	9160
1503	9200	9151
1504	9204	9143
1505	9209	9136
1506	9214	9128
1507	9218	9120
1508	9223	9113
1509	9227	9105
1510	9231	9096
1511	9236	9089
1512	9240	9081
1513	9244	9073
1514	9248	9065
1515	9252	9057
1516	9257	9049
1517	9261	9041
1518	9264	9033
1519	9268	9024
1520	9272	9015
1521	9275	9007
1522	9279	8998
1523	9282	8990
1524	9286	8981
1525	9289	8973
1526	9293	8964
1527	9297	8956
1528	9301	8948
1529	9304	8939
1530	9309	8932
1531	9314	8925
1532	9318	8917
1533	9323	8910
1534	9327	8902
1535	9332	8895
1536	9336	8887
1537	9341	8880
1538	9346	8872
1539	9350	8865
1540	9372	8873
1541	9376	8865
1542	9380	8857
1543	9385	8850
1544	9390	8843
1545	9395	8836
1546	9399	8828
1547	9403	8820
1548	9408	8813
1549	9412	8805
1550	9417	8797
1551	9423	8791
1552	9429	8785
1553	9434	8778
1554	9440	8772
1555	9444	8765
1556	9449	8757
1557	9454	8750
1558	9460	8744
1559	9465	8737
1560	9470	8729
1561	9475	8723
1562	9481	8716
1563	9486	8710
1564	9491	8702
1565	9495	8694
1566	9499	8686
1567	9503	8679
1568	9507	8671
1569	9510	8662
1570	9514	8654
1571	9518	8646
1572	9524	8640
1573	9528	8632
1574	9533	8625
1575	9537	8617
1576	9541	8609
1577	9544	8601
1578	9548	8593
1579	9552	8585
1580	9556	8577
1581	9560	8569
1582	9564	8561
1583	9569	8554
1584	9573	8546
1585	9577	8538
1586	9581	8530
1587	9585	8522
1588	9589	8514
1589	9593	8507
1590	9598	8500
1591	9603	8493
1592	9607	8485
1593	9611	8478
1594	9615	8470
1595	9620	8463
1596	9624	8455
1597	9628	8447
1598	9632	8439
1599	9636	8432
1600	9640	8424
1601	9644	8416
1602	9648	8408
1603	9652	8400
1604	9655	8392
1605	9659	8384
1606	9663	8376
1607	9666	8368
1608	9670	8359
1609	9673	8351
1610	9677	8343
1611	9681	8336
1612	9685	8328
1613	9689	8320
1614	9692	8312
1615	9696	8304
1616	9699	8296
1617	9703	8288
1618	9707	8280
1619	9710	8271
1620	9714	8263
1621	9717	8255
1622	9721	8247
1623	9724	8239
1624	9728	8231
1625	9732	8224
1626	9736	8216
1627	9740	8208
1628	9744	8201
1629	9748	8193
1630	9752	8185
1631	9756	8177
1632	9760	8170
1633	9763	8162
1634	9767	8154
1635	9770	8146
1636	9774	8138
1637	9778	8130
1638	9782	8123
1639	9786	8115
1640	9790	8107
1641	9794	8100
1642	9797	8092
1643	9801	8084
1644	9805	8076
1645	9808	8068
1646	9812	8060
1647	9815	8052
1648	9819	8044
1649	9823	8037
1650	9826	8029
1651	9830	8021
1652	9834	8014
1653	9838	8006
1654	9841	7998
1655	9846	7991
1656	9849	7983
1657	9853	7975
1658	9857	7967
1659	9861	7960
1660	9865	7952
1661	9869	7945
1662	9873	7937
1663	9877	7930
1664	9881	7923
1665	9884	7915
1666	9888	7907
1667	9892	7899
1668	9896	7892
1669	9900	7884
1670	9904	7877
1671	9908	7869
1672	9911	7861
1673	9915	7854
1674	9920	7847
1675	9923	7839
1676	9927	7832
1677	9931	7824
1678	9935	7817
1679	9939	7809
