iter	MAE	RMSE
2862	1537.812026	2150.735584
2863	1537.628365	2150.451638
2864	1537.506477	2150.280735
2865	1537.406172	2150.146396
2866	1537.367109	2150.071271
2867	1537.178963	2149.893378
2868	1537.055837	2149.662762
2869	1536.829762	2149.409596
2870	1536.764588	2149.300828
2871	1536.73986	2149.264114
2872	1536.548238	2149.049237
2873	1536.511926	2148.987401
2874	1536.467152	2148.892404
2875	1536.430514	2148.834303
2876	1535.765739	2148.226715
2877	1535.611084	2148.030206
2878	1535.504477	2147.852632
2879	1535.44026	2147.758324
2880	1535.392343	2147.681535
2881	1535.033883	2147.200984
2882	1534.991524	2147.130077
2883	1534.820051	2146.857654
2884	1534.760236	2146.726842
2885	1534.521903	2146.375073
2886	1534.380064	2146.154394
2887	1534.310363	2146.097426
2888	1534.222897	2146.028224
2889	1534.01101	2145.766102
2890	1533.865589	2145.519767
2891	1533.824406	2145.441829
2892	1533.572591	2145.015818
2893	1533.329791	2144.72781
2894	1533.07652	2144.378909
2895	1533.021478	2144.30361
2896	1532.73472	2143.769451
2897	1532.502383	2143.540095
2898	1532.26548	2143.15209
2899	1532.233132	2143.093074
2900	1532.088705	2142.882499
2901	1532.038274	2142.836297
2902	1531.839898	2142.52804
2903	1531.629681	2142.115335
2904	1531.430321	2141.793214
2905	1531.183663	2141.493789
2906	1530.715556	2140.65318
2907	1530.657291	2140.568103
2908	1530.563256	2140.41834
2909	1530.325592	2140.07467
2910	1530.159244	2139.837845
2911	1529.958601	2139.583809
2912	1529.535399	2138.980687
2913	1529.48588	2138.902957
2914	1529.309147	2138.573379
2915	1529.092663	2138.143578
2916	1528.848804	2137.732956
2917	1528.741932	2137.588294
2918	1528.555898	2137.268162
2919	1528.304778	2136.898317
2920	1528.024477	2136.576644
2921	1527.903556	2136.388671
2922	1527.834235	2136.317164
2923	1527.785601	2136.246485
2924	1527.761672	2136.216907
2925	1527.748605	2136.193666
2926	1527.607081	2136.054253
2927	1527.565909	2135.982225
2928	1527.371469	2135.728532
2929	1527.207553	2135.426764
2930	1526.597707	2134.615284
2931	1526.584928	2134.592788
2932	1526.240971	2134.10963
2933	1526.213768	2134.056947
2934	1526.153306	2133.913825
2935	1526.08515	2133.849071
2936	1526.032268	2133.785169
2937	1525.9864	2133.730674
2938	1525.932526	2133.629604
2939	1525.600137	2133.046856
2940	1525.418477	2132.782493
2941	1525.235907	2132.57639
2942	1524.891879	2132.200039
2943	1524.41446	2131.310321
2944	1524.309026	2131.180333
2945	1524.103068	2130.892891
2946	1523.979983	2130.731176
2947	1523.852688	2130.531583
2948	1523.759672	2130.316739
2949	1523.640053	2130.143551
2950	1523.349323	2129.847315
2951	1523.079194	2129.418099
2952	1522.845825	2128.910832
2953	1522.755821	2128.781199
2954	1522.494112	2128.421904
2955	1522.451258	2128.330612
2956	1522.30674	2128.179259
2957	1522.176893	2127.950918
2958	1522.053719	2127.715885
2959	1521.947991	2127.48249
2960	1521.702376	2127.085402
2961	1521.630577	2126.985762
2962	1521.567635	2126.881846
2963	1521.484437	2126.757299
2964	1521.157397	2126.3272
2965	1520.911018	2126.016437
2966	1520.818046	2125.898184
2967	1520.72756	2125.758229
2968	1520.511252	2125.446983
2969	1520.333743	2125.196749
2970	1520.078859	2124.936596
2971	1519.917487	2124.687923
2972	1519.677585	2124.30827
2973	1519.427373	2123.842241
2974	1519.211602	2123.572964
2975	1519.163934	2123.456202
2976	1519.084067	2123.332529
2977	1518.917486	2123.059196
2978	1518.764503	2122.880717
2979	1518.579632	2122.621887
2980	1518.246529	2122.073254
2981	1518.113711	2121.814693
2982	1517.934415	2121.504107
2983	1517.90057	2121.464273
2984	1517.741264	2121.25198
2985	1517.700435	2121.180418
2986	1517.590937	2121.06205
2987	1517.551454	2121.010583
2988	1517.429537	2120.81212
2989	1517.371053	2120.753436
2990	1517.238874	2120.485223
2991	1517.190866	2120.405314
2992	1517.161312	2120.333883
2993	1516.898406	2119.95421
2994	1516.813018	2119.840797
2995	1516.755086	2119.75225
2996	1516.611539	2119.503668
2997	1516.407513	2119.250047
2998	1516.313766	2119.150433
2999	1516.014133	2118.774348
